newsId,title,summary,link
6115586,CCL廠聯茂獲利靚 自結1-7月稅後賺8.75億元 EPS達2.41元,聯茂今 (18) 日公布最新獲利資訊，7 月單月 稅後純益爲 1.18 億元，年增 56%，每股純益爲 0.32 元，加計 2025 年上半年上半年聯茂稅後純益 7.57 億元後，爲 8.75 億元，每股純益爲 2.41 元。,https://m.cnyes.com/news/id/6115586
5967844,〈東科-KY法說〉旺季到來第三季力拚持平去年高檔 積極拓展非電視市場品牌,聲學 ODM 廠東科 (5225-KY) 今 (18) 日召開第二季法說會，執行董事張東益表示，下半年將推出新產品，毛利率預期比上半年更好，第三季將是消費性電子傳統旺季，營收可望達年度最高峰，力拚與去年的高檔持平，並積極拓展非電視品,https://m.cnyes.com/news/id/5967844
6115505,恒大前「二號人物」夏海鈞美國豪宅曝光 資產總值逾4.5億人民幣引追討,中國恒大集團前執行董事兼行政總裁夏海鈞，這位曾被稱為「打工皇帝」的人物，在恒大債務危機爆發後「人間蒸發」。近日，香港法院揭露其於美國隱匿的多處豪宅及資產，價值約 4.5 億人民幣，引發全球追討風暴。,https://m.cnyes.com/news/id/6115505
6112816,東科-KY：匯率影響微乎其微 新品下半年出貨毛利率可望勝上半年,聲學 ODM 廠東科 - KY(5225-KY) 今 (18) 日召開法說會，執行董事張東益表示，雖然營收及獲利皆有所下滑，不過營業利益率維持正數，營運表現並未比去年差，在下半年新品導入的情形下，毛利率將會比上半年還要好。,https://m.cnyes.com/news/id/6112816
6115476,弘塑新廠產能大增1倍 預計10月起投產,濕製程設備大廠弘塑 (3131-TW) 今 (17) 日召開法說會，副總經理梁勝銓表示，新廠正進行使用執照與消防檢驗申請，預計 10 月正式投入生產，屆時設備產能可望增加 1 倍，且隨著先進封裝趨勢延續，今年出貨量約達 150-200,https://m.cnyes.com/news/id/6115476
6115503,天品集團營運轉型再升級 宣布進軍商用無人機市場 搶百億美元商機,天品聯合 (6199-TW) 繼進軍 AI 水冷伺服器關鍵清洗服務市場領域後，今 (18) 日宣布營運轉型再升級，將結合台灣無人機應用發展團隊菁英，合組集團子公司，初期資本額將 1 億元， 進軍高階商用無人機市場。,https://m.cnyes.com/news/id/6115503
6115395,橘焱胡同美國首店開出！開丼插旗洛杉磯商場美食街,橘焱胡同美國首店開出！開丼插旗洛杉磯商場美食街,https://m.cnyes.com/news/id/6115395
6115449,月配高息ETF進入除息高峰 00730首日完成填息、登上8月來績效冠軍,現階段進入月配高股息 ETF 除息旺季，根據資料顯示，配息金額前三名依序為富邦臺灣優質高息 (00730-TW)、富邦特選高股息 30(00900-TW) 及復華台灣科技優息 (00929-TW)，而台股今 (18) 日開低走高,https://m.cnyes.com/news/id/6115449
6115472,〈台幣〉股匯不同調 交投平靜收貶4.6分至30.056元,〈台幣〉股匯不同調 交投平靜收貶 4.6 分至 30.056 元,https://m.cnyes.com/news/id/6115472
6115396,習近平承諾川普任內不會入侵台灣？中國外交部強硬回應,美國總統川普稱，習近平曾承諾只要他在任，中國就不會入侵台灣。中國外交部回應，重申台灣是中國的一部分，強調絕不容分裂。台海局勢再度成為中美關係焦點。,https://m.cnyes.com/news/id/6115396
6115205,算力自主！騰訊：AI GPU晶片庫存夠 不買輝達H20 有更強大替代方案,,https://m.cnyes.com/news/id/6115205
6115275,〈港股盤後〉恒指承壓 科指逆勢上漲 建材水泥股漲幅居前,香港股市周一 (18 日) 走勢分化。截至收盤，恒生指數下跌 93.22 點，跌幅 0.37%，報 25176.85 點。恒生科技指數上漲 36.01 點，漲幅 0.65%，收報 5579.18 點。國企指數微跌 0.06%。,https://m.cnyes.com/news/id/6115275
6115448,劉揚偉證實美國俄州廠鎖定星門計畫 合作軟銀生產AI設備,劉揚偉證實美國俄州廠鎖定星門計畫 合作軟銀生產 AI 設備,https://m.cnyes.com/news/id/6115448
6114363,"〈陸股盤後〉滬指盤中最高漲到3,745.84點 寫下近十年新高","中國股市三大指數周一（18 日）收盤同步走高，滬指盤中漲超過 1%，最高漲到 3,745.84 點，寫下近十年新高。",https://m.cnyes.com/news/id/6114363
6114923,台股創新高！00981A量價齊揚榮登前五強ETF 漲贏50正2、台積電,台股加權指數今 (18) 日終場上漲 148.04 點，收在 24482.52 點，創收盤歷史新高。觀察 ETF 漲幅前五強，只有兩檔台股 ETF，而成交量前五大 ETF 雖都是台股 ETF，但股價表現分岐。,https://m.cnyes.com/news/id/6114923
6115352,缺口高達30%！美AI浪潮最缺的不是晶片 而是變壓器,,https://m.cnyes.com/news/id/6115352
6115238,美銀：聯準會資產配置大轉向 將豪擲近2兆美元搶購短期國庫券,根據美國銀行分析，美國聯準會 (Fed) 的國庫券投資組合可能出現重大調整，預計未來兩年將購買近 2 兆美元的短期國庫券。這筆金額足以吸收同期美國財政部發行的大部分債務。,https://m.cnyes.com/news/id/6115238
6115410,大量科技自結1-7月EPS 3.81元 預估下半年營運將優於上半年,大量科技 (3167-TW) 今 (18) 日公布最新獲利資訊，2025 年 7 月稅後純益 7100 萬元，年增 1320%，每股純益 0.8 元，加計大量科技上半年稅後純益 2.65 億元後爲 3.36 億元，稅後賺每股純益 3.81 元。,https://m.cnyes.com/news/id/6115410
6115309,〈房產〉台中捷運宅3站點住宅價差破表  預售與中古屋30坪差800萬元,捷運站周邊住宅因交通便利、通勤時間好掌握，成為許多購屋族的首選。房仲盤點台中市捷運站點近一年預售屋、中古屋實價登錄交易資料，發現大慶站、水安宮站、南屯站三站點周邊住宅，預售屋與中古屋單坪價差超過 80%。,https://m.cnyes.com/news/id/6115309
6115353,聯友金屬9月初創新板掛牌上市 下半年出貨量價俱揚,聯友金屬 (7610-TW) 即將在 9 月上旬於創新板掛牌上市，展望後市，公司看好，隨著鎢原料持續吃緊，下半年鎢酸鈉價格將續漲，公司也因身為非中系供應商，也將直接受惠，預期下半年出貨量價俱揚，且隨著硫酸鈷放量出貨，也可望同步挹,https://m.cnyes.com/news/id/6115353
6115351,〈電電公會理監事會〉劉揚偉：對等關稅估影響25%會員廠商 擬赴美設立TEEMA科學園區,電電公會理事長劉揚偉：對等關稅估影響 25% 會員廠商 擬赴美設立 TEEMA 科學園區,https://m.cnyes.com/news/id/6115351
6115279,納瓦羅痛批印度：賺美國人的錢去買俄油 根本助長戰爭,美國白宮貿易顧問納瓦羅 (Peter Navarro) 在媒體公開發文痛批印度，指印度自烏克蘭戰爭爆發以來，大幅增購俄羅斯石油的行為是投機取巧，而且嚴重損害全球孤立俄羅斯、遏制普丁戰爭機器的努力。,https://m.cnyes.com/news/id/6115279
6115237,AI教父Hinton：「AI母親」才是唯一安全未來！AI教母李飛飛反對,在 Ai4 2025 大會上，AI 教父 Hinton 警告人類無法控制 AI，並提出「AI 母親」構想，強調唯有讓 AI 具備母性本能，才能保障人類安全。AI 教母李飛飛則呼籲以人為本，維護尊嚴。AGI 或將在 20 年內超越人類，引發全球關注,https://m.cnyes.com/news/id/6115237
6115227,滬指飆近十年高！今年迄今A股飆漲100%股票共310檔 這些翻倍股有哪些特徵？,,https://m.cnyes.com/news/id/6115227
6115206,「巴菲特效應」助攻 營建股從谷底回升 傑克森霍爾料牽動市場神經,曾被市場冷落的股票近期正強勢反彈，投資人積極尋找潛在的價值股，期待在聯準會 (Fed) 重啟降息週期時能獲取豐厚回報。,https://m.cnyes.com/news/id/6115206
6114337,零跑股價飆漲200%！從中國電動車邊緣小咖殺進主角席,,https://m.cnyes.com/news/id/6114337
6115306,Gogolook攜手星國電信商StarHub 推防詐APP,Gogolook 攜手星國電信商 StarHub 推防詐 APP,https://m.cnyes.com/news/id/6115306
6115310,台股創新高 三大法人同步加碼買超63.6億元,,https://m.cnyes.com/news/id/6115310
6113411,中華電信參與2025美國台灣形象展 展示AI-Ready資料中心解決方案,中華電信 (2412-TW) 參展 2025 美國台灣形象展，於展會中展示「AI-Ready 資料中心整合解決方案」，提供選址、設計、建置到維運的一站式資料中心服務，也進一步打造模組化、高效率、低風險的智慧製造與 AI 應用解決方案。,https://m.cnyes.com/news/id/6113411
6115226,美國國務卿：制裁對普丁已不起作用,美俄元首在阿拉斯加舉行峰會之後，美國國務卿魯比歐就會談進展接受多家美國媒體採訪，他表示，更多制裁不會令俄方低頭。,https://m.cnyes.com/news/id/6115226
6115302,中國市場冰火兩重天：A股狂歡破百兆 債市承壓財政部出手穩局,A 股市場近期表現強勁，滬指創下近十年新高，總市值首次突破 100 兆元人民幣大關。在股市飆升的同時，債市卻面臨顯著壓力，國債期貨全線下跌。在此關鍵時刻，財政部出手宣布將開展國債做市支持操作，以提高二級市場流動性並健全國債收益,https://m.cnyes.com/news/id/6115302
6115204,加密貨幣今全面走低！逾11萬人爆倉 比特幣破10萬美元持續百日為何吸引不了散戶？,,https://m.cnyes.com/news/id/6115204
6115193,日元穩定幣JPYC今秋首度登場 有望提振日債需求,,https://m.cnyes.com/news/id/6115193
6115268,台股衝破歷史新高！CCL/PCB/CPO全線噴發！AI接力賽 黑馬起跑！,,https://m.cnyes.com/news/id/6115268
6115261,〈房產〉新北市Q2預售屋 板橋成交件數及成交金額97.5億元居冠,新北市 2025 年第二季預售屋實價登錄，共計揭露 2319 件，總成交金額 484.3 億元，本季各行政區預售屋交易件數互有漲跌，增加幅度較多行政區為板橋區、新莊區及林口區，而中和區及三重區交易件數則減少最多。,https://m.cnyes.com/news/id/6115261
6115225,亞馬遜停止Google廣告投放！賣家流量大幅下滑,近期，亞馬遜宣布停止 Google 廣告投放的消息，在全球賣家群體中掀起強烈震撼，造成平台流量呈現「雪崩式」下滑，許多 賣家陷入前所未有的經營困境。,https://m.cnyes.com/news/id/6115225
6115187,房市低迷、信貸緊縮、消費不振：中國經濟現多重警訊,中國經濟 7 月顯著放緩，多項關鍵指標表現疲弱，顯示出經濟下行壓力加大及市場信心不足。儘管官方聲稱經濟在複雜外部環境和極端天氣下展現「韌性與活力」，但實際數據揭示了更為嚴峻的現實。,https://m.cnyes.com/news/id/6115187
6113532,〈台股盤後〉刷新天價24515.65點 聯發科、鴻海率題材股群嗨收漲148點,川普 15 日喊半導體關稅恐達 300%，台股今 (18) 日以下跌 61 點開出，台積電走弱下，最低到 24257 點，不過在聯發科及鴻海其餘電子權值股拉抬，以及 PCB、矽光子、軍工等族群紛紛走強下，指數由黑翻紅，最高觸及 24431 點，,https://m.cnyes.com/news/id/6113532
6115138,美監管鬆綁引爆加密貨幣革命！花旗搶先佈局託管支付全產業鏈業務,,https://m.cnyes.com/news/id/6115138
6115197,〈焦點股〉AI玻纖布訂單需求太夯 台玻買氣爆棚又拉漲停 8月來已漲56%,台玻 (1802-TW) 受惠於 AI 用 ABF 載板及高階 BT 載板所需的供應持續缺料，在缺貨狀況未解下，外界看好玻纖布漲價題材，今日玻纖布族群在人氣高漲下，激勵台玻股價上揚，開盤約 1 小時就爆出超過 10 萬張，盤中亮燈鎖漲停。,https://m.cnyes.com/news/id/6115197
6114341,美國想傾銷？中國拒當冤大頭 H20晶片成中美科技戰新插曲,,https://m.cnyes.com/news/id/6114341
6115185,鏈上時代開啟？美國「美股指數」上鍊！中國巨頭進軍資產代幣化,資產代幣化正將現實世界資產（RWA）轉移到區塊鏈上，標普道瓊指數與中國金融巨頭在香港布局代幣化基金，全球金融市場正邁向鏈上時代。,https://m.cnyes.com/news/id/6115185
6115186,美國比特幣儲備之謎：政府為何不願公開其加密貨幣持倉？,美國政府對其比特幣持股保持沉默，並非偶然。 Zap 執行長 Jack Mallers 認為，美國尚未達到川普政府設定的目標，即成為「全球比特幣超級大國」。這一事實，或許正是政府遲遲不揭露其比特幣持股的真正原因。,https://m.cnyes.com/news/id/6115186
6114985,家登打進韓系晶圓代工大廠 本月開始正式出貨,晶圓載具業者家登 (3680-TW) 歷經多年耕耘，近期傳出正式打進韓系客戶，晶圓傳載盒 (FOUP) 將自本月起正式出貨，用於客戶位於韓國的晶圓代工與記憶體廠，且光罩盒 (POD) 也打進客戶美國廠，一舉擴大在韓系客戶的影響力，成,https://m.cnyes.com/news/id/6114985
6115156,〈房產〉限貸令後打亂賣方腳步 房地合一稅「免稅」占比增 適用稅率20%占最多,房地合一稅制下，持有越久越能爭取出售時低稅或免稅的優惠，不過去年底第七波房市信用管制上路後，打亂許多賣方的腳步。房仲業者以財政部最新房地合一稅各稅率案件占比，今年首季以非自用持有 5-10 年，「稅率 20%」案件占比最高。,https://m.cnyes.com/news/id/6115156
6114989,越禁越香！美國農民：只有中國無人機能滿足需求 沒有它要怎樣幹活？,,https://m.cnyes.com/news/id/6114989
6115153,〈焦點股〉聯亞處置股出關又暴衝漲停 直逼500元大關,聯亞 (3081-TW) 受惠於中國限制磷化銦基板 (Inp) 管制出口已順利鬆綁，加上今 (18) 日從處置股出關，早盤直接開高走高，盤中在大單敲進下，量增價揚迅速亮燈鎖漲停，股價衝上 497 元，直逼 500 元大關，創 2 月底以來新高。,https://m.cnyes.com/news/id/6115153
6115123,澤倫斯基抵達華府 白宮公布「川澤會」日程表,烏克蘭總統澤倫斯基在美東時間周日（17 日）晚飛抵美國華盛頓，美國總統川普將於美東時間周一下午先與澤倫斯基會晤，美國副總統范斯也會出席，隨後再與歐洲領袖舉行更大範圍會議。,https://m.cnyes.com/news/id/6115123
6115107,崇越攜手日商SCIVAX 推全球最小3D感測光源模組,半導體及光電材料通路商崇越 (5434-TW) 今 (18) 日宣布，引進日本奈米壓印專業製造商 SCIVAX 的 3D 感測光源模組 Amtelus。該模組結合日本信越化學的材料技術與精密加工實力，實現全球最小尺寸感測光源模組的創舉，並,https://m.cnyes.com/news/id/6115107
6115122,澤倫斯基飛抵華府 深夜在社交平台發文,,https://m.cnyes.com/news/id/6115122
6115059,〈焦點股〉首檔配息主動式ETF 00982A除息首日強漲 填息率近9成,首檔配息的主動式 ETF 群益台灣強棒 (00982A-TW) 今 (18) 日展開除息，參考價 12.55 元，上市後的首次配息金額為 0.236 元，盤中上漲超過 1.5%，最高來到 12.75 元，填息率將近 85%，直,https://m.cnyes.com/news/id/6115059
6114999,中國資本外流7月創歷史新高！資產主要流向「這裡」,7 月，中國資本外流達 583 億美元創新高，受新市場自由化措施影響，內地投資者大舉購入香港股票與債券，市場預期資本流動將持續推升人民幣國際化。,https://m.cnyes.com/news/id/6114999
6115055,PCB廠柏承Q3動能強勁 南通新廠高成長可望帶動全年轉盈,PCB 廠柏承科技 (6141-TW) ，在中國大陸江蘇南通廠首期產能完成建置後，大力進行資源的整合，延續大陸本土品牌的合作，除手機板之外並將打入其資訊電子生態系的供應鏈，第三季營運量能將放大。,https://m.cnyes.com/news/id/6115055
6114992,川普再施壓澤倫斯基：立即結束與俄羅斯的戰爭或繼續戰鬥,美國總統川普表示，烏克蘭總統澤倫斯基若願意，可立即結束與俄羅斯的戰爭。川普言論引發國際關注，並將於華盛頓與澤倫斯基及歐洲領袖會晤。,https://m.cnyes.com/news/id/6114992
6115050,鋼筋近期漲幅大成交量縮 豐興盤價全面開平止步連3漲,鋼筋近期漲幅大成交量縮 豐興開平盤止步連 3 漲,https://m.cnyes.com/news/id/6115050
6115044,〈焦點股〉奇鋐水冷滲透率提升 股價衝上1170元再創天價,散熱廠奇鋐 (3017-TW) 切入新美系品牌 GB300 的水冷供應鏈，加上 ASIC 水冷產品也有望再切入另一家 CSP 供應鏈，水冷滲透率持續提升，激勵奇鋐今 (18) 日股價衝上 1170 元，再創新天價，並站穩千金股。 ,https://m.cnyes.com/news/id/6115044
6114343,用戶抱怨太冰冷！OpenAI改版GPT-5 回應更有人情味,,https://m.cnyes.com/news/id/6114343
6114956,台股刷出24431點新高 經理人：半導體有望再度脫險 下半年資金行情可期,台股上周表現強勢，今 (18) 日多頭持續上攻，大盤最高觸及 24431 點，成功去年突破歷史高點 24416 點，締新猷。國泰投信指出，加權指數有將近 6 成的科技類股，其中護國神山台積電比重高達近 4 成，,https://m.cnyes.com/news/id/6114956
6114814,Perplexity會成為下一個Google嗎？345億美元收購Chrome震撼矽谷,Perplexity 提出以 345 億美元收購 Chrome，推動 AI 瀏覽器 Comet。專家分析，短期內難取代 Google 搜尋霸主，但 AI 瀏覽器正改變網路互動與搜尋體驗。,https://m.cnyes.com/news/id/6114814
6114970,中國滬指刷新近十年新高 A股市值突破100兆大關 創歷史新高,"中國 A 股滬指周一（18 日）盤中持續走高，盤中漲近 1%，突破 3,731.69 階段高點，刷新 2015 年 8 月 21 日以來新高。",https://m.cnyes.com/news/id/6114970
6114596,川普美東時間周一下午會見烏克蘭歐洲領袖 牛彈琴：這是一次前所未有的鴻門宴,,https://m.cnyes.com/news/id/6114596
6114898,台股ETF版圖大洗牌！00713規模超車00929 0050火力全開輾壓高息ETF,台股 ETF 版圖大洗牌！00713 規模超車 00929 0050 火力全開輾壓高息 ETF,https://m.cnyes.com/news/id/6114898
6114936,〈焦點股〉楠梓電前7月EPS達8.86元 爆量漲停創27年新高價,楠梓電自結 7 月單月稅後純益達 5.54 億元，年增 5867%，主要爲來自處分轉投資滬士電 (2463-SZ) 的持股利益挹注，加計楠梓電半年報稅後純益的 10.19 億元後，1-7 月每股純益 8.66 元。,https://m.cnyes.com/news/id/6114936
6114964,台股屢創新高，投資人該追？該怕?,,https://m.cnyes.com/news/id/6114964
6114925,〈焦點股〉無人機大商機起飛 長榮航太股價衝出歷史新高,〈焦點股〉無人機大商機起飛 長榮航太股價寫新高紀錄,https://m.cnyes.com/news/id/6114925
6114913,澤倫斯基飛抵美國 將與川普舉行會談,烏克蘭總統澤倫斯基在美國東部時間周日（17 日）晚（台灣時間周一上午）飛抵美國華盛頓，將與美國總統川普舉行會談。,https://m.cnyes.com/news/id/6114913
6114547,高盛：買入騰訊是中國互聯網AI的唯一選擇,,https://m.cnyes.com/news/id/6114547
6114338,降價搶救銷量 特斯拉英國租賃價腰斬,,https://m.cnyes.com/news/id/6114338
6114416,中國AI代理有「這優勢」！有望超越美國加速普及,中國與美國在 AI 競爭加劇之際，AI 代理成為新戰場。中國憑藉遠低於美國的推理成本，加速 AI 代理在企業與消費市場的普及，可能改變全球人工智慧競爭格局。,https://m.cnyes.com/news/id/6114416
6114834,〈焦點股〉富采搭上AI光通訊列車 早盤大放異彩攻漲停,LED 廠富采 (3714-TW) 憑藉深厚的三五族半導體技術優勢，積極切入 MicroLED、AI 光通訊等高毛利領域，而在今 (18) 日矽光子題材成盤面焦點下，股價積極上攻，早盤便攻上漲停價 38.5 元，成交量較前一日放大逾 5 倍。,https://m.cnyes.com/news/id/6114834
6112660,〈焦點股〉輔信Q2雖轉虧 但出貨動能增溫 法人買盤進場漲逾半根停板,輔信 (2405-TW) 旗下迷你電腦與嵌入式工業電腦產品業務回溫，帶動出貨動能成長，激勵輔信今 (18) 日價量齊揚，漲逾半根停板。 ,https://m.cnyes.com/news/id/6112660
6114668,蘋果獲利邏輯大翻新！美銀：兩大因素驅動轉變下 服務業務明年毛利率首超iPhone,,https://m.cnyes.com/news/id/6114668
6105546,〈台股開盤〉川普晶片關稅放話 攔不住大盤翻紅創24431點歷史新高點,"美股上周五 4 大指數跌多漲少，周末受川普放話即將對晶片課徵 300% 關稅，台股今 (18) 日開低震盪，開盤走低震盪，下挫近 77 點，最低至 24,257 點，但在回測 5 日線後，反彈出現翻紅買盤，盤中漲逾 90 點、漲幅逾 0.35%。",https://m.cnyes.com/news/id/6105546
6114332,新加坡連三年登全球最貴城市 奢華生活指數持續飆升,,https://m.cnyes.com/news/id/6114332
6114336,AI基礎設施大戰爆發！OpenAI、Mata豪砸兆元不手軟 液冷技術成下個戰場,,https://m.cnyes.com/news/id/6114336
6114261,能源熊市風險來襲？川普普丁合作傳言牽動烏克蘭、歐洲防務與股票市場,歐洲國防股票持續大漲，義大利李奧納多與德國萊茵金屬領漲。美俄可能合作開發北極能源，加大烏克蘭壓力，恐迫使其接受對俄羅斯有利的協議。能源市場與歐洲防務支出前景備受關注。,https://m.cnyes.com/news/id/6114261
6114591,滬指開漲重返3700點大關！機構：三大上漲核心邏輯未變 市場有望持續強勢表現,,https://m.cnyes.com/news/id/6114591
6114655,王品萬鮮首度揮軍美國參展 獲二大超市洽詢,王品萬鮮首度揮軍美國參展 獲二大超市洽詢,https://m.cnyes.com/news/id/6114655
6108412,AI選股術x股息目標雙效出擊！這檔基金幫你一次打包潛力股！,,https://m.cnyes.com/news/id/6108412
6114426,澤倫斯基赴美前夕！烏克蘭多城再遭俄羅斯攻擊,俄羅斯再度攻擊烏克蘭，飛彈襲擊哈爾科夫造成至少 11 名平民受傷，蘇梅地區亦傳出住宅與教育機構受損。美國總統川普則呼籲烏克蘭接受協議，與俄羅斯盡快達成和解。,https://m.cnyes.com/news/id/6114426
6114237,第二屆明年8月舉辦！人形機器人運動會落幕宇樹科技勇奪4金 障礙賽75%隊伍未完賽,,https://m.cnyes.com/news/id/6114237
6114412,完蛋了!!! 半導體關稅300% 台積電、鴻海、廣達、緯創要先賣!?,,https://m.cnyes.com/news/id/6114412
6114358,美媒披露：川普將先與澤倫斯基見面 再與歐洲領袖舉行更大範圍會議,據《The Hill》周日（17 日）引述《NewsNation》報導，兩名知情人士透露，美國總統川普將於美國東部時間周一下午先與烏克蘭總統澤倫斯基見面，美國副總統范斯陪同，隨後再與歐洲領導人舉行更大範圍會議，討論烏克蘭戰,https://m.cnyes.com/news/id/6114358
6114256,蘋果iPhone 18產品線將迎來大改版！傳「這款」機型將被取消,蘋果計劃在 2026 年全面調整 iPhone 產品線，取消 iPhone 18 基礎款，推出摺疊 iPhone 與 iPhone 17e，五款新機型將覆蓋從入門到高階市場，展現品牌策略與創新布局。,https://m.cnyes.com/news/id/6114256
6114355,台積電、輝達點名合作！ 挪威基金狂掃貨 光聖、上詮、聯亞..CPO誰是最大贏家？,,https://m.cnyes.com/news/id/6114355
6114319,馬克宏：要問問川普 準備為烏克蘭安全出多少力,據《France24》新聞台報導，歐洲多名領導人周日（17 日）相繼確認將於周一前往美國，一同參加美烏會談，法國總統馬克宏當日表示，歐洲領袖將向美方詢問，在和平協議中，美方準備為烏克蘭提供多少安全保障。,https://m.cnyes.com/news/id/6114319
6108481,【Joe’s華爾街脈動】專題：投資者指南：再探「文明衝突論」,,https://m.cnyes.com/news/id/6108481
6114320,【袁志峰專欄】京東(9618)季績勝預期,周四港股下跌，成交平穩，沽空比率偏低，南向資金轉淨買入。今年以來，恒指漲幅逾 27%，並逼近年內高位 25736 點，建議短線投資者減持倉位，鎖定利潤。,https://m.cnyes.com/news/id/6114320
6114236,國際金價有望再創高？港財政司長：推動發展為國際黃金交易中心 相關方案今年內公佈,,https://m.cnyes.com/news/id/6114236
6114318,【台股投資週報】台積電、台光電、鴻海領頭，AI零組件、半導體設備、機器人進入主升段行情,,https://m.cnyes.com/news/id/6114318
6114315,川普關稅300%！台股卻要再創新高？,,https://m.cnyes.com/news/id/6114315
6114313,歐洲領袖：若不能達成停火協議 歐美必須加大對俄施壓,歐洲理事會主席科斯塔周日（17 日）在社交媒體發文，表示目前跨大西洋團結對實現烏克蘭持久和平至關重要，科斯特在「志願者聯盟」會議上強調，如果不能達成停火協議，歐盟和美國必須加大對俄施壓。,https://m.cnyes.com/news/id/6114313
6114262,美國特使：普丁同意烏克蘭獲「類北約第五條款」安全保障,美國中東問題特使威特科夫周日（17 日）表示，美俄領導人 15 日會晤取得重大進展，促使美國總統川普放棄俄烏立即停火的訴求，轉而致力於推進更廣泛和平協議。,https://m.cnyes.com/news/id/6114262
6114220,德國批評中國對台灣海峽的侵略行為！德外交部長：歐洲也受影響,德國外交部長瓦德富爾批評中國在台灣海峽的侵略行為，強調國際規則的重要性，並指出中國立場對亞太地區及德國安全的影響。,https://m.cnyes.com/news/id/6114220
6114253,澤倫斯基：烏克蘭將加入歐盟視為安全保障一部分,烏克蘭總統澤倫斯基周日（17 日）在布魯塞爾與歐盟執委會主席馮德萊恩會見，並舉行聯合記者會，他表示，領土問題只能由領導人層面討論，並沒有來自俄羅斯方面的跡象表明三方會談將會舉行。,https://m.cnyes.com/news/id/6114253
6114227,烏克蘭試圖攻擊俄羅斯核電站！俄羅斯：已成功攔截無人機,,https://m.cnyes.com/news/id/6114227
6114214,澤倫斯基：停火是結束烏克蘭戰爭關鍵要素,在美國總統川普公開提議俄羅斯和烏克蘭直接簽署和平協議而非停火協議後，烏克蘭總統澤倫斯基上周六（16 日）深夜在社交媒體上說，停火是結束烏克蘭戰爭的關鍵要素。,https://m.cnyes.com/news/id/6114214
6114224,川普可能無法實現俄烏和平！盧比歐：這不是我們的戰爭、停火仍在討論中,美國國務卿盧比歐表示，美國將努力促成俄羅斯與烏克蘭和平，停火仍在考慮中。川普與普丁討論領土方案，澤倫斯基將與歐洲領袖訪美商談安全與和平協議。,https://m.cnyes.com/news/id/6114224
6114192,大陣仗！澤倫斯基8/18見川普 歐洲7領袖確定出席,烏克蘭總統澤倫斯基周一（18 日）將在美國白宮與川普總統會面，歐盟、北約（NATO）以及多個歐洲國家領袖先後確認，將於周一前往白宮，陪同澤倫斯基，參加這場會議。,https://m.cnyes.com/news/id/6114192
6114279,〈台股盤前要聞〉晶片關稅恐飆300%震撼彈、今年GDP預估大幅上調、外資掃貨鴻海、神達,台股盤前要聞,https://m.cnyes.com/news/id/6114279
6114233,美國特使：川普、普丁已就烏克蘭安全保障達成一致,美國總統川普與俄羅斯總統普丁在阿拉斯加峰會達成初步協議，美國可向烏克蘭提供安全保障。澤倫斯基將與歐洲領導人討論領土交換與和平方案。,https://m.cnyes.com/news/id/6114233
6114205,倒數十天！傳美代表團取消訪問新德里行程 美印關稅戰升級？,,https://m.cnyes.com/news/id/6114205
6114189,〈走進中國〉半導體非典型內捲：高品質產能緊缺、低水準競爭過剩,當中國汽車、太陽能光電等行業相繼召開座談會，明確指向產業無序競爭時，作為戰略性新興產業的半導體，尚未公開傳來類似「反內捲」的呼聲。,https://m.cnyes.com/news/id/6114189
6114202,中國11兆美元的股市讓習近平和川普都頭痛！投資信心不足如何影響經濟與貿易？,中國股市長期回報疲弱，使消費者傾向儲蓄而非消費，不僅讓習近平在經濟成長與內需上承壓，也讓川普在改善中美貿易失衡上受挫。股市結構問題與投資人信心低迷，成為中國改革的最大挑戰。,https://m.cnyes.com/news/id/6114202
6114223,普丁向白俄羅斯和哈薩克通報阿拉斯加峰會結果,普丁在阿拉斯加與川普會晤後，向俄羅斯高層及白俄羅斯、哈薩克領導人通報峰會情況，討論結束烏克蘭戰爭的可能性，推動俄烏和平進程。,https://m.cnyes.com/news/id/6114223
6113637,本週操盤筆記：鮑爾傑克森洞年會演說、Fed會議紀錄、川普關稅發展,,https://m.cnyes.com/news/id/6113637
6114137,巴隆解析：輝達的市值上限在哪裡？有機會到達10兆美元嗎？,輝達市值突破 4.4 萬億美元，憑藉 AI 晶片與 CUDA 平台幾乎壟斷生成式 AI 市場。本文分析其財務表現、毛利率與未來智能駕駛、具身智能賽道的成長潛力。,https://m.cnyes.com/news/id/6114137
6114136,AI推理晶片商機大！輝達利潤領先全球、「這家」嚴重虧損,摩根士丹利報告指出，AI 推理晶片市場潛力驚人，輝達 GB200 利潤率高達 78%，Google、亞馬遜、華為晶片也獲穩健利潤。報告強調，AI 推理不僅是技術革命，更是一門高回報生意。,https://m.cnyes.com/news/id/6114136
6114117,美國AI主管：輝達可以向中國銷售落後的晶片 以阻止華為的發展,美國白宮 AI 主管薩克斯表示，中國華為在國際市場擴張技術影響力，美國必須透過輝達晶片搶占中國市場，確保 AI 技術國際領導地位。這場中美 AI 晶片競爭關鍵在全球市場份額。,https://m.cnyes.com/news/id/6114117
